2016-01-11,136.66666666666666
2016-01-12,85.69444444444444
2016-01-13,97.01388888888889
2016-01-14,151.38888888888889
2016-01-15,125.34722222222223
2016-01-16,125.27777777777777
2016-01-17,142.70833333333334
2016-01-18,93.95833333333333
2016-01-19,83.26388888888889
2016-01-20,114.44444444444444
2016-01-21,92.63888888888889
2016-01-22,45.69444444444444
2016-01-23,93.05555555555556
2016-01-24,150.27777777777777
2016-01-25,65.76388888888889
2016-01-26,71.31944444444444
2016-01-27,45.625
2016-01-28,37.5
2016-01-29,48.05555555555556
2016-01-30,130.48611111111111
2016-01-31,129.44444444444446
2016-02-01,155.90277777777777
2016-02-02,77.91666666666667
2016-02-03,132.91666666666666
2016-02-04,100.34722222222223
2016-02-05,62.56944444444444
2016-02-06,83.19444444444444
2016-02-07,79.375
2016-02-08,147.36111111111111
2016-02-09,125.76388888888889
2016-02-10,96.38888888888889
2016-02-11,106.25
2016-02-12,117.84722222222223
2016-02-13,96.11111111111111
2016-02-14,102.43055555555556
2016-02-15,117.70833333333333
2016-02-16,93.19444444444444
2016-02-17,66.80555555555556
2016-02-18,83.75
2016-02-19,119.09722222222223
2016-02-20,100.76388888888889
2016-02-21,88.61111111111111
2016-02-22,93.40277777777777
2016-02-23,88.68055555555556
2016-02-24,77.98611111111111
2016-02-25,125.06944444444444
2016-02-26,94.09722222222223
2016-02-27,83.26388888888889
2016-02-28,53.47222222222222
2016-02-29,157.15277777777777
2016-03-01,72.36111111111111
2016-03-02,92.77777777777777
2016-03-03,82.01388888888889
2016-03-04,95.34722222222223
2016-03-05,91.38888888888889
2016-03-06,89.72222222222223
2016-03-07,142.63888888888889
2016-03-08,74.79166666666667
2016-03-09,86.80555555555556
2016-03-10,92.91666666666667
2016-03-11,71.04166666666667
2016-03-12,98.61111111111111
2016-03-13,67.91666666666667
2016-03-14,164.02777777777777
2016-03-15,97.29166666666667
2016-03-16,158.40277777777777
2016-03-17,86.875
2016-03-18,62.638888888888886
2016-03-19,113.68055555555556
2016-03-20,112.15277777777777
2016-03-21,77.77777777777777
2016-03-22,71.11111111111111
2016-03-23,85.06944444444444
2016-03-24,70.13888888888889
2016-03-25,180.41666666666666
2016-03-26,108.95833333333333
2016-03-27,73.05555555555556
2016-03-28,127.29166666666667
2016-03-29,91.45833333333333
2016-03-30,87.70833333333333
2016-03-31,79.16666666666667
2016-04-01,59.583333333333336
2016-04-02,50.69444444444444
2016-04-03,71.80555555555556
2016-04-04,188.54166666666666
2016-04-05,154.86111111111111
2016-04-06,87.56944444444444
2016-04-07,68.81944444444444
2016-04-08,134.44444444444446
2016-04-09,105.20833333333333
2016-04-10,74.16666666666667
2016-04-11,77.84722222222223
2016-04-12,110.41666666666667
2016-04-13,94.23611111111111
2016-04-14,85.76388888888889
2016-04-15,131.38888888888889
2016-04-16,134.16666666666666
2016-04-17,105.90277777777777
2016-04-18,71.80555555555556
2016-04-19,72.43055555555556
2016-04-20,80.625
2016-04-21,76.875
2016-04-22,170.625
2016-04-23,105.0
2016-04-24,81.80555555555556
2016-04-25,75.13888888888889
2016-04-26,74.02777777777777
2016-04-27,75.06944444444444
2016-04-28,95.90277777777777
2016-04-29,111.52777777777777
2016-04-30,140.41666666666666
2016-05-01,97.84722222222223
2016-05-02,85.625
2016-05-03,69.72222222222223
2016-05-04,78.95833333333333
2016-05-05,84.02777777777777
2016-05-06,100.76388888888889
2016-05-07,97.15277777777777
2016-05-08,68.54166666666667
2016-05-09,85.06944444444444
2016-05-10,65.97222222222223
2016-05-11,74.09722222222223
2016-05-12,72.22222222222223
2016-05-13,168.61111111111111
2016-05-14,99.58333333333333
2016-05-15,104.02777777777777
2016-05-16,100.13888888888889
2016-05-17,66.04166666666667
2016-05-18,82.22222222222223
2016-05-19,70.0
2016-05-20,64.72222222222223
2016-05-21,161.66666666666666
2016-05-22,110.13888888888889
2016-05-23,83.05555555555556
2016-05-24,96.18055555555556
2016-05-25,83.88888888888889
2016-05-26,147.01388888888889
2016-05-27,136.3302752293578
